production_budget,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
30000000,2013.0,2.35,98.0,337,35000000.0,6.9
30000000,2002.0,1.85,125.0,1556,30000000.0,7.2
30000000,2014.0,1.85,85.0,18795,42000000.0,5.8
30000000,2001.0,1.85,87.0,2911,30000000.0,5.4
30000000,1995.0,1.85,91.0,1185,30000000.0,6.8
30000000,2012.0,2.35,100.0,19420,30000000.0,6.3
30000000,2008.0,1.85,118.0,16758,30000000.0,7.2
30000000,,1.78,44.0,3418,,8.7
30000000,2008.0,1.85,99.0,6930,30000000.0,6.0
30000000,1998.0,1.85,114.0,2860,30000000.0,5.9
30000000,2009.0,1.85,89.0,13794,30000000.0,5.4
30000000,2004.0,2.35,95.0,1266,19000000.0,5.9
30000000,2004.0,1.85,98.0,6742,37000000.0,6.1
30000000,2011.0,1.85,94.0,1289,17000000.0,7.7
30000000,2005.0,1.85,85.0,1145,30000000.0,7.5
30000000,2007.0,1.85,126.0,18726,30000000.0,7.1
30000000,2005.0,1.85,77.0,60683,40000000.0,7.4
30000000,2010.0,2.35,105.0,1026,30000000.0,6.5
30000000,2001.0,2.35,124.0,43453,30000000.0,7.6
30000000,1999.0,2.35,131.0,19815,55000000.0,6.1
30000000,2015.0,2.35,124.0,16881,30000000.0,7.5
30000000,1989.0,2.35,107.0,14710,27800000.0,5.4
30000000,2002.0,1.85,99.0,3679,30000000.0,5.1
30000000,1994.0,1.85,83.0,4767,30000000.0,6.4
30000000,2007.0,1.85,123.0,20499,30000000.0,7.8
30000000,1985.0,2.35,131.0,2943,30000000.0,6.3
30000000,2005.0,1.85,102.0,2910,,5.2
30000000,2015.0,2.39,121.0,1467,30000000.0,7.6
30000000,1989.0,2.35,125.0,1748,30000000.0,6.6
30000000,2012.0,1.85,92.0,6137,,5.1
30000000,2006.0,2.35,118.0,2577,,7.2
30000000,2015.0,2.35,112.0,15327,25000000.0,7.2
30000000,2010.0,1.85,107.0,4059,30000000.0,6.2
30000000,2009.0,2.35,99.0,5642,30000000.0,6.6
30000000,2012.0,2.35,95.0,29551,30000000.0,7.0
30000000,2003.0,1.85,111.0,9638,30000000.0,7.6
30000000,2006.0,1.85,113.0,8362,38000000.0,7.6
30000000,2002.0,1.85,104.0,1165,30000000.0,5.6
30000000,2007.0,2.35,113.0,814,32000000.0,6.6
30000000,1986.0,1.85,102.0,15308,25000000.0,6.9
30000000,2006.0,2.35,125.0,15811,30000000.0,6.9
30000000,1988.0,1.85,126.0,23866,30000000.0,7.6
30000000,2008.0,1.85,86.0,3854,30000000.0,2.7
30000000,1987.0,1.37,101.0,2373,27000000.0,6.6
30000000,1997.0,1.85,95.0,2266,30000000.0,3.7
30000000,2011.0,2.35,98.0,16827,30000000.0,6.1
30000000,2006.0,1.85,118.0,3797,30000000.0,6.7
30000000,2010.0,1.85,112.0,31278,30000000.0,6.7
30000000,2015.0,2.35,118.0,3384,20000000.0,7.0
30000000,2001.0,1.85,94.0,3664,45000000.0,5.5
30000000,2009.0,1.85,79.0,1594,30000000.0,7.1
30000000,2014.0,2.35,118.0,5697,30000000.0,6.2
30000000,2014.0,1.85,139.0,2060,30000000.0,6.9
30000000,2012.0,1.85,131.0,3479,30000000.0,6.2
30000000,2004.0,1.85,111.0,3239,,5.9
30000000,2011.0,1.85,63.0,1002,30000000.0,7.3
30000000,1998.0,1.85,108.0,1023,30000000.0,6.8
30000000,2003.0,1.37,85.0,1653,19000000.0,3.4
30000000,1998.0,1.85,127.0,12785,30000000.0,7.0
30000000,2011.0,1.85,108.0,3892,30000000.0,5.9
30000000,2006.0,2.35,95.0,2737,30000000.0,5.1
30000000,2004.0,1.85,104.0,4462,30000000.0,5.5
30000000,2010.0,2.35,133.0,11799,35000000.0,7.4
30000000,2004.0,2.35,105.0,4369,35000000.0,5.2
30000000,2005.0,2.35,109.0,3148,20000000.0,6.3
30000000,2013.0,2.35,88.0,5706,30000000.0,5.6
30000000,1998.0,2.35,96.0,3072,30000000.0,6.1
30000000,2006.0,1.85,94.0,15271,30000000.0,4.4
30000000,2005.0,2.35,126.0,20563,35000000.0,7.3
30000000,2002.0,2.35,99.0,22554,30000000.0,5.4
30000000,1996.0,1.85,105.0,6152,25000000.0,5.3
30000000,2009.0,1.85,104.0,2222,26000000.0,5.8
30000000,2007.0,2.35,108.0,16722,30000000.0,5.9
30000000,2004.0,1.85,98.0,18085,40000000.0,5.5
30000000,1986.0,1.85,110.0,3000,35000000.0,4.6
30000000,2008.0,1.85,130.0,5101,30000000.0,6.7
30000000,2005.0,2.35,93.0,2178,30000000.0,5.1
30000000,2004.0,2.35,102.0,23352,25000000.0,4.8
30000000,2003.0,1.85,96.0,977,30000000.0,5.6
30000000,2004.0,2.35,114.0,679,30000000.0,7.0
30000000,2004.0,2.35,114.0,679,30000000.0,7.0
30000000,2005.0,2.35,150.0,27829,30000000.0,6.7
30000000,2013.0,2.35,107.0,1643,45000000.0,6.4
30000000,1999.0,1.85,100.0,22006,30000000.0,5.5
30000000,1999.0,2.35,100.0,2497,30000000.0,4.1
30000000,2001.0,2.35,109.0,1297,30000000.0,6.1
30000000,2013.0,2.35,118.0,4253,30000000.0,6.5
30000000,2011.0,1.85,86.0,5393,30000000.0,4.8
30000000,2009.0,2.35,100.0,1100,45000000.0,2.7
30000000,2005.0,2.35,108.0,11519,30000000.0,7.0
30000000,2009.0,1.85,123.0,11769,40000000.0,6.8
30000000,2010.0,2.35,134.0,1873,,7.3
30000000,1984.0,1.85,251.0,24719,30000000.0,8.4
30000000,2007.0,2.35,160.0,22516,30000000.0,7.5
30000000,2004.0,2.35,131.0,16252,18000000.0,7.1
30000000,2002.0,1.85,109.0,2759,25000000.0,6.6
30000000,2005.0,1.85,80.0,21519,,4.0
30000000,2006.0,2.35,88.0,1518,30000000.0,7.0
30000000,2011.0,2.35,129.0,19620,30000000.0,6.8
30000000,2006.0,2.35,87.0,4473,21000000.0,4.8
30000000,2009.0,1.85,91.0,545,,7.2
30000000,2015.0,2.35,92.0,29773,30000000.0,5.6
30000000,2014.0,2.35,110.0,2725,24000000.0,2.0
30000000,2014.0,2.35,103.0,2806,30000000.0,5.7
29000000,2015.0,1.85,115.0,13159,29000000.0,6.5
29000000,2005.0,2.39,153.0,1383,28000000.0,7.9
29000000,2016.0,1.85,99.0,23562,29000000.0,5.3
29000000,2003.0,1.78,102.0,46186,29000000.0,6.4
29000000,2000.0,1.85,128.0,5404,30000000.0,6.4
29000000,1997.0,1.85,89.0,2056,29000000.0,5.8
29000000,2008.0,2.35,122.0,6161,35000000.0,7.7
29000000,2004.0,1.85,88.0,2567,12000000.0,4.9
29000000,2002.0,1.85,99.0,4169,29000000.0,5.3
29000000,2002.0,2.35,113.0,810,29000000.0,7.1
29000000,2009.0,1.85,120.0,1500,30000000.0,6.7
29000000,1987.0,2.35,147.0,18855,29000000.0,7.5
29000000,2016.0,2.35,110.0,11534,29000000.0,7.1
28700000,1999.0,2.35,112.0,17873,28000000.0,6.9
28500000,2005.0,2.35,94.0,5085,29000000.0,7.1
28000000,1992.0,1.33,90.0,52970,28000000.0,8.0
28000000,1984.0,2.35,118.0,11898,28000000.0,7.6
28000000,2015.0,2.35,167.0,2702,28000000.0,7.9
28000000,1998.0,1.85,83.0,3438,24000000.0,5.9
28000000,1988.0,2.35,131.0,40585,28000000.0,8.2
28000000,2001.0,2.35,104.0,17109,60000000.0,6.3
28000000,2013.0,2.35,115.0,1554,28000000.0,6.7
28000000,2015.0,2.35,130.0,57308,28000000.0,7.8
28000000,2008.0,1.85,101.0,3400,28000000.0,6.9
28000000,2014.0,2.39,81.0,47677,28000000.0,6.2
28000000,2004.0,2.4,135.0,1845,28000000.0,7.5
28000000,2013.0,2.35,105.0,35694,28000000.0,6.6
28000000,2001.0,2.35,103.0,17533,35000000.0,5.2
28000000,1981.0,2.35,127.0,2118,28000000.0,6.8
28000000,2001.0,2.35,110.0,14609,21000000.0,7.6
28000000,2003.0,2.35,91.0,3969,30000000.0,7.3
28000000,2001.0,1.85,82.0,37,28000000.0,6.9
28000000,2010.0,2.35,117.0,2357,30000000.0,7.7
28000000,1994.0,2.35,99.0,2010,27000000.0,5.8
28000000,2007.0,2.35,104.0,3497,28000000.0,6.3
28000000,1993.0,1.85,96.0,1275,28000000.0,6.7
28000000,2005.0,2.35,135.0,1083,28000000.0,7.8
28000000,2011.0,2.35,83.0,1987,28000000.0,6.1
28000000,2000.0,2.35,99.0,23344,28000000.0,4.9
28000000,1982.0,2.35,117.0,13877,28000000.0,8.2
28000000,1995.0,2.35,139.0,16125,28000000.0,6.9
28000000,2014.0,2.35,123.0,1286,28000000.0,6.2
28000000,2013.0,2.35,103.0,19168,28000000.0,6.6
28000000,2007.0,1.85,117.0,3681,21000000.0,6.9
28000000,2014.0,2.35,114.0,15428,28000000.0,6.5
28000000,2010.0,1.85,94.0,3436,28000000.0,5.4
28000000,2014.0,2.35,100.0,25387,28000000.0,5.7
28000000,2006.0,1.85,103.0,3211,28000000.0,5.3
28000000,2000.0,2.35,97.0,1805,28000000.0,4.8
28000000,2001.0,1.85,81.0,66,160000000.0,8.0
28000000,2016.0,2.35,108.0,4710,28000000.0,5.8
28000000,1999.0,2.35,119.0,2171,28000000.0,6.7
28000000,2001.0,2.35,98.0,28867,28000000.0,4.9
28000000,1997.0,1.85,89.0,5535,28000000.0,5.4
28000000,2015.0,1.85,107.0,3944,28000000.0,6.1
28000000,1997.0,2.35,134.0,4,28000000.0,7.0
28000000,2008.0,1.85,110.0,858,27000000.0,6.5
27500000,2007.0,1.85,133.0,12874,30000000.0,7.0
27500000,1983.0,2.35,131.0,1898,27500000.0,6.6
27500000,2009.0,2.35,109.0,1775,30000000.0,7.4
27500000,2008.0,1.85,114.0,3565,35000000.0,5.3
27500000,2012.0,2.35,118.0,3389,25000000.0,5.7
27500000,1984.0,1.85,164.0,1334,16000000.0,7.4
27500000,2006.0,1.85,92.0,646,15000000.0,7.4
27500000,2007.0,2.35,122.0,50950,27500000.0,6.8
27500000,2011.0,2.35,130.0,2452,30000000.0,6.9
27000000,1991.0,2.35,110.0,16230,30000000.0,7.2
27000000,2002.0,2.35,116.0,3845,27000000.0,6.0
27000000,1997.0,2.35,115.0,14322,27000000.0,6.6
27000000,1980.0,1.85,148.0,2566,27000000.0,7.9
27000000,2008.0,1.85,119.0,3525,,6.2
27000000,2016.0,2.35,98.0,10894,27000000.0,6.7
27000000,2002.0,2.35,101.0,74,30000000.0,7.1
27000000,2011.0,1.85,89.0,4311,27000000.0,3.6
27000000,1999.0,2.35,82.0,3313,27000000.0,5.6
27000000,2006.0,2.35,110.0,26451,27000000.0,7.8
27000000,2006.0,2.35,110.0,26451,27000000.0,7.8
27000000,1983.0,1.85,193.0,6341,27000000.0,7.9
27000000,1998.0,2.35,111.0,4696,27000000.0,7.7
27000000,2008.0,2.35,110.0,6420,13500000.0,6.9
27000000,2009.0,2.35,109.0,15790,27000000.0,6.2
27000000,,1.33,30.0,812,,8.7
27000000,1985.0,1.85,109.0,960,25000000.0,6.7
27000000,1998.0,2.35,123.0,11969,27000000.0,6.0
27000000,2004.0,1.33,99.0,1721,27000000.0,5.9
27000000,2007.0,1.85,106.0,2495,27000000.0,6.8
27000000,2001.0,2.35,93.0,1044,28000000.0,6.3
27000000,2004.0,2.35,101.0,4186,27000000.0,6.4
27000000,2008.0,2.35,104.0,71973,25000000.0,5.7
27000000,2003.0,1.85,120.0,3286,23000000.0,6.2
26000000,2009.0,1.85,91.0,2954,26000000.0,5.2
26000000,2003.0,1.85,97.0,3984,26000000.0,6.1
26000000,2005.0,1.85,133.0,8341,26000000.0,7.1
26000000,1998.0,2.35,123.0,1690,25000000.0,7.2
26000000,1990.0,1.85,111.0,2403,26000000.0,6.0
26000000,2008.0,2.35,117.0,15590,27000000.0,7.0
26000000,1993.0,1.85,125.0,33865,26000000.0,7.7
26000000,1998.0,2.35,121.0,2747,26000000.0,7.0
26000000,1990.0,2.35,115.0,10493,26000000.0,6.6
26000000,2003.0,2.35,139.0,5458,22000000.0,7.5
26000000,2005.0,2.35,85.0,1090,26000000.0,6.5
26000000,2011.0,1.85,113.0,23456,56000000.0,5.7
26000000,1977.0,2.35,175.0,669,26000000.0,7.4
26000000,2013.0,2.35,129.0,13573,26000000.0,6.5
26000000,2003.0,1.85,90.0,3172,26000000.0,6.2
26000000,2000.0,2.35,107.0,3066,26000000.0,7.8
26000000,2004.0,1.85,109.0,28493,26000000.0,6.5
26000000,2010.0,2.35,100.0,3889,26000000.0,5.2
26000000,2002.0,1.85,94.0,3917,26000000.0,5.2
26000000,1985.0,2.35,133.0,1154,26000000.0,7.2
26000000,2014.0,2.35,118.0,3197,26000000.0,6.7
26000000,2004.0,2.35,100.0,3742,26000000.0,4.5
26000000,2001.0,2.35,118.0,11662,42000000.0,6.0
26000000,2012.0,2.35,110.0,2356,26000000.0,6.4
26000000,2004.0,1.85,110.0,2466,26000000.0,5.2
26000000,2015.0,2.35,117.0,17847,26000000.0,6.5
26000000,2001.0,1.37,103.0,12534,26000000.0,6.8
26000000,2013.0,2.35,128.0,36337,28000000.0,6.2
26000000,1996.0,1.85,101.0,2228,22000000.0,6.1
26000000,2014.0,1.85,107.0,1166,26000000.0,5.4
26000000,2015.0,1.85,100.0,19068,26000000.0,4.0
25530000,1996.0,2.35,95.0,616,25530000.0,5.2
25500000,2005.0,1.85,129.0,1565,15000000.0,7.5
25100000,2008.0,2.35,129.0,4264,25100000.0,6.4
25000000,2004.0,2.35,120.0,705,30000000.0,7.1
25000000,1993.0,2.35,125.0,52201,25000000.0,6.9
25000000,1988.0,1.85,133.0,12285,25000000.0,8.0
25000000,2008.0,2.35,116.0,17347,33000000.0,8.2
25000000,2014.0,2.35,99.0,2394,25000000.0,6.2
25000000,1992.0,1.85,129.0,2551,25000000.0,6.1
25000000,1993.0,1.85,185.0,15233,22000000.0,8.9
25000000,2003.0,1.85,95.0,3500,45000000.0,4.6
25000000,2004.0,1.85,93.0,7800,80000000.0,4.9
25000000,2004.0,1.85,98.0,656730,26000000.0,7.2
25000000,2003.0,2.35,97.0,4692,30000000.0,5.8
25000000,2007.0,1.85,96.0,28071,17000000.0,7.2
25000000,2001.0,1.85,82.0,2251,30000000.0,6.0
25000000,2008.0,1.85,85.0,3958,25000000.0,7.0
25000000,2010.0,2.35,108.0,19945,25000000.0,6.3
25000000,1991.0,1.85,88.0,2501,25000000.0,6.0
25000000,2012.0,1.85,105.0,5740,25000000.0,6.1
25000000,2007.0,2.35,122.0,4738,25000000.0,8.1
25000000,2001.0,2.35,97.0,16999,26000000.0,6.7
25000000,2000.0,1.85,121.0,1323,25000000.0,7.3
25000000,2011.0,2.35,108.0,22739,25000000.0,6.2
25000000,2012.0,2.35,109.0,26625,25000000.0,6.5
25000000,2012.0,2.35,101.0,1852,25000000.0,6.5
25000000,1993.0,2.35,134.0,4453,25000000.0,7.8
25000000,2000.0,2.35,115.0,9082,25000000.0,6.1
25000000,2006.0,2.35,86.0,2420,25000000.0,5.8
25000000,2013.0,1.85,100.0,3202,25000000.0,4.7
25000000,2004.0,2.35,101.0,58823,25000000.0,7.8
25000000,2011.0,2.35,117.0,16606,25000000.0,6.8
25000000,2005.0,2.35,101.0,23328,30000000.0,5.9
25000000,2008.0,2.35,97.0,18789,25000000.0,5.5
25000000,2003.0,2.35,102.0,3037,26000000.0,5.0
25000000,2005.0,2.35,97.0,17278,25000000.0,6.6
25000000,1990.0,1.85,146.0,24783,25000000.0,8.7
25000000,2014.0,2.35,97.0,36064,25000000.0,6.5
25000000,1983.0,2.35,142.0,16464,25000000.0,8.3
25000000,1997.0,1.85,98.0,2457,25000000.0,6.7
25000000,1987.0,2.35,219.0,2451,23000000.0,7.8
25000000,2002.0,1.85,114.0,12624,25000000.0,7.6
25000000,1997.0,2.35,97.0,2530,25000000.0,6.1
25000000,2007.0,2.35,158.0,533,25000000.0,8.1
25000000,2002.0,2.35,85.0,2908,25000000.0,5.2
25000000,2003.0,2.35,80.0,3017,25000000.0,5.6
25000000,2005.0,2.35,119.0,6862,25000000.0,6.6
25000000,2002.0,1.85,86.0,3001,25000000.0,5.8
25000000,2001.0,2.35,98.0,7945,25000000.0,6.6
25000000,2014.0,2.39,124.0,6393,25000000.0,7.0
25000000,2005.0,2.35,105.0,3535,,5.5
25000000,2003.0,2.35,105.0,16400,20000000.0,5.8
25000000,2003.0,2.35,104.0,1340,17000000.0,5.6
25000000,2007.0,1.85,101.0,2822,25000000.0,5.6
25000000,2003.0,2.35,101.0,6867,30000000.0,5.8
25000000,2006.0,1.85,105.0,20109,20000000.0,6.4
25000000,2007.0,1.85,90.0,794,25000000.0,6.3
25000000,1998.0,1.85,89.0,667,25000000.0,5.3
25000000,2007.0,2.35,114.0,50927,30000000.0,7.5
25000000,2004.0,2.35,97.0,2730,25000000.0,4.6
25000000,2011.0,1.85,87.0,3850,,5.7
25000000,1998.0,1.85,124.0,1006,25000000.0,7.5
25000000,1970.0,2.35,160.0,1548,25000000.0,7.5
25000000,2014.0,2.35,110.0,3757,25000000.0,6.8
25000000,1994.0,1.85,142.0,13495,25000000.0,9.3
25000000,2009.0,1.85,88.0,4378,25000000.0,3.5
25000000,2001.0,1.85,92.0,1315,21150000.0,4.8
25000000,1996.0,2.35,117.0,16937,27000000.0,6.9
25000000,2005.0,1.85,98.0,235,,6.0
25000000,2010.0,1.85,99.0,3744,25000000.0,5.6
25000000,2010.0,2.35,97.0,12841,25000000.0,6.4
25000000,1994.0,1.85,97.0,52122,25000000.0,6.8
25000000,2005.0,1.85,107.0,1095,30000000.0,6.6
25000000,1998.0,1.85,136.0,37315,25000000.0,6.9
25000000,1997.0,2.35,117.0,14831,,6.9
25000000,,,7.0,55,,8.3
25000000,2011.0,1.85,90.0,4952,25000000.0,4.0
25000000,2002.0,2.35,95.0,11994,25000000.0,7.3
25000000,2004.0,1.85,93.0,14180,25000000.0,6.6
25000000,2008.0,2.35,93.0,1749,8000000.0,5.9
25000000,2013.0,2.35,138.0,27797,25000000.0,5.3
25000000,2006.0,2.35,90.0,4431,26000000.0,5.1
25000000,1988.0,1.85,107.0,3067,25000000.0,5.6
25000000,2002.0,1.85,98.0,1855,13000000.0,4.6
25000000,2015.0,2.35,132.0,27659,30000000.0,7.0
25000000,1996.0,2.35,90.0,2465,25000000.0,5.3
25000000,2005.0,1.85,120.0,1217,,7.5
25000000,2009.0,2.35,115.0,2466,16000000.0,5.6
25000000,2000.0,1.85,99.0,2498,25000000.0,4.7
25000000,2010.0,2.35,107.0,2537,25000000.0,4.8
25000000,2010.0,2.35,107.0,2537,25000000.0,4.8
25000000,2004.0,1.85,110.0,911,25000000.0,6.8
25000000,1996.0,2.35,101.0,1634,25000000.0,5.4
25000000,2002.0,1.85,85.0,3065,25000000.0,5.1
25000000,2002.0,1.85,85.0,3065,25000000.0,5.1
25000000,2007.0,2.35,88.0,2062,,6.7
25000000,1999.0,1.85,145.0,1282,25000000.0,7.3
25000000,2012.0,,91.0,539,,6.8
25000000,2015.0,2.35,127.0,2230,26000000.0,6.9
25000000,1985.0,2.35,101.0,1008,25000000.0,6.1
25000000,2010.0,2.35,122.0,21163,25000000.0,7.0
25000000,,4.0,30.0,2346,,7.2
25000000,2005.0,1.85,107.0,16651,25000000.0,7.1
25000000,1986.0,2.35,99.0,896,25000000.0,7.3
25000000,1996.0,1.85,133.0,48482,28000000.0,7.1
25000000,2008.0,1.85,112.0,43560,25000000.0,6.5
25000000,1993.0,1.85,271.0,2107,25000000.0,7.7
25000000,2002.0,2.35,99.0,28987,25000000.0,4.9
25000000,2011.0,2.35,110.0,11431,25000000.0,5.8
25000000,1999.0,2.35,100.0,582,25000000.0,6.4
25000000,1996.0,1.85,105.0,5023,25000000.0,6.2
25000000,1991.0,1.85,88.0,583,17000000.0,5.9
25000000,2009.0,2.35,111.0,23566,25000000.0,7.3
25000000,2006.0,1.85,116.0,1134,25000000.0,6.7
25000000,1984.0,2.35,117.0,611,25000000.0,4.8
25000000,2005.0,2.35,95.0,2165,25000000.0,4.1
25000000,2001.0,1.85,95.0,2413,25000000.0,4.9
25000000,2005.0,2.35,127.0,12574,25000000.0,7.9
25000000,1995.0,2.35,104.0,9662,25000000.0,5.2
25000000,2005.0,1.85,95.0,4990,15000000.0,4.1
25000000,2008.0,1.85,121.0,142,25000000.0,6.6
25000000,2011.0,2.35,80.0,25143,25000000.0,7.2
25000000,2005.0,2.35,92.0,2930,25000000.0,2.9
25000000,2009.0,1.85,122.0,13809,20000000.0,6.7
25000000,2016.0,2.35,98.0,21414,25000000.0,5.8
25000000,2008.0,2.35,107.0,1591,25000000.0,6.8
25000000,2005.0,2.35,107.0,16090,25000000.0,6.5
25000000,1998.0,2.35,117.0,4351,25000000.0,7.2
25000000,2012.0,2.35,137.0,33747,25000000.0,6.1
25000000,2010.0,1.78,117.0,3204,25000000.0,5.7
25000000,2011.0,2.35,121.0,3287,25000000.0,6.2
25000000,2014.0,,100.0,2204,25000000.0,4.1
24000000,1986.0,2.35,119.0,15449,25000000.0,7.3
24000000,1997.0,2.35,120.0,2321,24000000.0,6.1
24000000,2003.0,2.35,88.0,10325,24000000.0,7.2
24000000,2006.0,1.85,139.0,15111,24000000.0,7.2
24000000,2014.0,2.35,106.0,4830,24000000.0,5.7
24000000,2000.0,1.85,98.0,17582,24000000.0,6.7
24000000,1991.0,1.85,137.0,12947,24000000.0,7.6
24000000,1998.0,2.35,100.0,49847,24000000.0,4.6
24000000,2000.0,1.85,115.0,3946,24000000.0,6.9
24000000,2009.0,2.35,94.0,32474,25000000.0,6.2
24000000,2008.0,1.85,101.0,638,24000000.0,6.6
24000000,2001.0,2.35,88.0,2557,24000000.0,5.3
24000000,1999.0,1.85,127.0,13433,24000000.0,7.3
24000000,2000.0,2.35,110.0,12254,24000000.0,6.3
24000000,2010.0,2.35,88.0,5737,24000000.0,5.5
24000000,2010.0,2.35,98.0,14699,24000000.0,6.5
24000000,2004.0,2.35,95.0,4681,24000000.0,5.6
24000000,1999.0,1.85,87.0,3243,24000000.0,6.2
24000000,2000.0,1.85,107.0,4971,24000000.0,5.3
24000000,2011.0,1.85,89.0,5470,24000000.0,4.9
24000000,1999.0,2.35,124.0,1523,24000000.0,5.4
24000000,1998.0,,93.0,24436,24000000.0,3.9
24000000,1993.0,2.35,80.0,1088,28000000.0,7.2
24000000,2004.0,1.85,120.0,23769,24000000.0,5.1
23600000,2009.0,2.35,88.0,28011,23600000.0,7.7
23000000,1980.0,2.35,127.0,12643,18000000.0,8.8
23000000,1998.0,1.85,90.0,13823,20000000.0,6.1
23000000,1991.0,1.85,85.0,3847,23000000.0,6.8
23000000,1995.0,1.85,119.0,11013,19000000.0,6.8
23000000,2000.0,1.85,98.0,3345,23000000.0,6.7
23000000,2011.0,2.35,101.0,57077,12500000.0,7.1
23000000,2000.0,2.35,112.0,16196,23000000.0,7.1
23000000,2001.0,1.85,97.0,20798,23000000.0,6.1
23000000,2013.0,1.85,126.0,19359,23000000.0,8.0
23000000,2001.0,2.35,97.0,23242,23000000.0,6.6
23000000,2011.0,2.35,93.0,31187,23000000.0,5.8
23000000,1999.0,2.35,114.0,22040,23000000.0,6.1
23000000,2004.0,2.35,141.0,1618,23000000.0,6.2
23000000,2016.0,2.35,106.0,21195,23000000.0,7.5
23000000,2016.0,2.35,106.0,21195,23000000.0,7.5
23000000,1987.0,2.35,92.0,2355,23000000.0,2.8
23000000,2000.0,1.85,88.0,1509,23000000.0,5.6
23000000,1996.0,1.85,98.0,63194,23000000.0,6.7
23000000,2004.0,2.35,101.0,842,23000000.0,6.1
23000000,2004.0,2.35,101.0,829,23000000.0,6.1
23000000,2008.0,2.35,94.0,2453,23000000.0,5.1
23000000,1999.0,1.85,102.0,672,23000000.0,7.2
23000000,1991.0,1.85,98.0,3671,23000000.0,6.0
23000000,2007.0,2.35,121.0,24248,,7.2
23000000,2009.0,2.35,111.0,735,19430000.0,6.7
23000000,2009.0,2.35,100.0,365,23000000.0,6.2
22700000,1987.0,1.85,96.0,2936,22700000.0,7.1
22500000,2007.0,2.35,114.0,214,25000000.0,6.8
22500000,2014.0,2.35,111.0,1795,22500000.0,7.1
22000000,1990.0,1.85,127.0,3100,22000000.0,7.0
22000000,1998.0,1.85,107.0,4664,23000000.0,7.1
22000000,1994.0,1.85,97.0,2790,22000000.0,6.4
22000000,2007.0,2.35,110.0,15170,22000000.0,6.2
22000000,2002.0,2.35,127.0,6657,20000000.0,7.0
22000000,1995.0,1.85,135.0,27237,35000000.0,7.5
22000000,2014.0,2.35,170.0,775,22000000.0,5.6
22000000,2001.0,1.85,84.0,1203,22000000.0,4.8
22000000,2014.0,2.35,122.0,1484,22000000.0,7.3
22000000,1982.0,2.35,240.0,1943,22000000.0,8.1
22000000,2003.0,2.35,133.0,1777,22000000.0,7.0
22000000,1995.0,1.85,114.0,1725,22000000.0,5.8
22000000,2012.0,2.35,94.0,3153,22000000.0,6.4
22000000,2001.0,1.85,132.0,3152,22000000.0,7.6
22000000,2005.0,2.35,112.0,2019,22000000.0,6.6
22000000,2009.0,1.85,108.0,16031,21000000.0,6.5
22000000,2013.0,2.35,105.0,1006,26000000.0,6.4
22000000,2016.0,1.85,106.0,38494,22000000.0,6.4
22000000,2001.0,2.35,104.0,11632,22000000.0,6.9
22000000,1993.0,2.35,115.0,13619,22000000.0,7.4
22000000,2005.0,1.85,83.0,1729,22000000.0,4.6
22000000,2008.0,2.35,104.0,2453,22000000.0,5.8
22000000,2013.0,2.35,100.0,39989,22000000.0,6.5
22000000,2001.0,1.85,96.0,664,22000000.0,5.9
22000000,1999.0,1.85,142.0,5386,22000000.0,6.6
22000000,2001.0,2.35,106.0,4239,30000000.0,5.8
22000000,2015.0,2.35,96.0,1411,25000000.0,5.1
22000000,2001.0,1.85,98.0,3769,22000000.0,5.3
22000000,2000.0,1.85,95.0,2216,22000000.0,5.7
22000000,2004.0,2.35,107.0,8094,22000000.0,6.7
22000000,2013.0,2.35,116.0,24134,22000000.0,6.8
22000000,1993.0,1.85,104.0,3148,23500000.0,3.9
22000000,1999.0,2.35,77.0,5568,22000000.0,3.8
22000000,2001.0,1.85,104.0,4221,22000000.0,4.1
22000000,1970.0,2.35,143.0,788,25000000.0,6.2
22000000,2004.0,2.35,114.0,42484,,6.4
22000000,2014.0,2.35,92.0,14617,22000000.0,6.3
22000000,2010.0,2.35,105.0,37766,22000000.0,5.4
22000000,2005.0,2.35,116.0,773,22000000.0,7.8
21600000,1977.0,1.85,92.0,1011,12000000.0,7.7
21600000,2007.0,2.35,120.0,1651,16000000.0,7.3
21500000,2007.0,2.35,119.0,3284,25000000.0,7.3
21500000,1999.0,2.35,117.0,13576,21500000.0,7.2
21500000,2012.0,1.85,112.0,1205,17000000.0,6.3
21000000,2012.0,2.35,122.0,72115,21000000.0,7.8
21000000,1999.0,1.85,81.0,3003,21000000.0,7.8
21000000,1982.0,2.35,136.0,16805,21000000.0,5.9
21000000,1993.0,1.85,96.0,1254,17000000.0,4.8
21000000,2001.0,1.85,106.0,18630,21000000.0,6.3
21000000,2010.0,1.85,133.0,6035,,6.0
21000000,2007.0,1.85,123.0,3994,21000000.0,7.5
21000000,2008.0,2.35,110.0,4089,20000000.0,6.6
21000000,2011.0,2.35,127.0,46241,20000000.0,7.1
21000000,1999.0,1.85,104.0,3162,21000000.0,4.6
21000000,2008.0,2.35,120.0,6212,21000000.0,6.1
21000000,2009.0,2.35,98.0,1997,17000000.0,7.1
21000000,2002.0,2.35,112.0,16692,21000000.0,6.7
21000000,2011.0,2.35,91.0,34705,21000000.0,6.7
20500000,1982.0,2.35,114.0,3688,35000000.0,5.8
20500000,2006.0,2.35,90.0,19952,20000000.0,4.7
